Date,PickupBorough,RideType,RideCount,Year,Month,Day,Season,PublicHoliday,DayOfWeek,Workday
05/10/2021,Brooklyn,High Volume For-Hire Vehicle,111297,2021,10,5,Autumn,0,Tue,1
05/10/2021,Staten Island,Green Taxi,7,2021,10,5,Autumn,0,Tue,1
06/10/2021,Manhattan,High Volume For-Hire Vehicle,187558,2021,10,6,Autumn,0,Wed,1
06/10/2021,EWR,Yellow Taxi,7,2021,10,6,Autumn,0,Wed,1
06/10/2021,Brooklyn,Yellow Taxi,378,2021,10,6,Autumn,0,Wed,1
06/10/2021,Staten Island,High Volume For-Hire Vehicle,6238,2021,10,6,Autumn,0,Wed,1
06/10/2021,Queens,Green Taxi,561,2021,10,6,Autumn,0,Wed,1
06/10/2021,Brooklyn,High Volume For-Hire Vehicle,117155,2021,10,6,Autumn,0,Wed,1
06/10/2021,Queens,High Volume For-Hire Vehicle,80212,2021,10,6,Autumn,0,Wed,1
06/10/2021,Staten Island,Yellow Taxi,7,2021,10,6,Autumn,0,Wed,1
06/10/2021,Queens,Yellow Taxi,6126,2021,10,6,Autumn,0,Wed,1
06/10/2021,EWR,Green Taxi,0,2021,10,6,Autumn,0,Wed,1
06/10/2021,Bronx,High Volume For-Hire Vehicle,52359,2021,10,6,Autumn,0,Wed,1
06/10/2021,Brooklyn,Green Taxi,340,2021,10,6,Autumn,0,Wed,1
06/10/2021,EWR,High Volume For-Hire Vehicle,8,2021,10,6,Autumn,0,Wed,1
06/10/2021,Staten Island,Green Taxi,5,2021,10,6,Autumn,0,Wed,1
06/10/2021,Bronx,Green Taxi,75,2021,10,6,Autumn,0,Wed,1
06/10/2021,Manhattan,Green Taxi,1307,2021,10,6,Autumn,0,Wed,1
06/10/2021,Manhattan,Yellow Taxi,99530,2021,10,6,Autumn,0,Wed,1
06/10/2021,Bronx,Yellow Taxi,57,2021,10,6,Autumn,0,Wed,1
07/10/2021,Manhattan,High Volume For-Hire Vehicle,205108,2021,10,7,Autumn,0,Thu,1
07/10/2021,EWR,Green Taxi,0,2021,10,7,Autumn,0,Thu,1
07/10/2021,Queens,Green Taxi,623,2021,10,7,Autumn,0,Thu,1
07/10/2021,Brooklyn,Green Taxi,306,2021,10,7,Autumn,0,Thu,1
07/10/2021,Manhattan,Yellow Taxi,103637,2021,10,7,Autumn,0,Thu,1
07/10/2021,Staten Island,High Volume For-Hire Vehicle,6696,2021,10,7,Autumn,0,Thu,1
07/10/2021,Bronx,Green Taxi,95,2021,10,7,Autumn,0,Thu,1
07/10/2021,Staten Island,Green Taxi,7,2021,10,7,Autumn,0,Thu,1
07/10/2021,Bronx,Yellow Taxi,85,2021,10,7,Autumn,0,Thu,1
07/10/2021,Bronx,High Volume For-Hire Vehicle,55708,2021,10,7,Autumn,0,Thu,1
07/10/2021,Manhattan,Green Taxi,1315,2021,10,7,Autumn,0,Thu,1
07/10/2021,Staten Island,Yellow Taxi,11,2021,10,7,Autumn,0,Thu,1
07/10/2021,EWR,Yellow Taxi,3,2021,10,7,Autumn,0,Thu,1
07/10/2021,Queens,High Volume For-Hire Vehicle,88497,2021,10,7,Autumn,0,Thu,1
07/10/2021,Brooklyn,Yellow Taxi,459,2021,10,7,Autumn,0,Thu,1
07/10/2021,Brooklyn,High Volume For-Hire Vehicle,128243,2021,10,7,Autumn,0,Thu,1
07/10/2021,EWR,High Volume For-Hire Vehicle,2,2021,10,7,Autumn,0,Thu,1
07/10/2021,Queens,Yellow Taxi,6844,2021,10,7,Autumn,0,Thu,1
08/10/2021,EWR,High Volume For-Hire Vehicle,7,2021,10,8,Autumn,0,Fri,1
08/10/2021,EWR,Yellow Taxi,1,2021,10,8,Autumn,0,Fri,1
08/10/2021,Queens,Yellow Taxi,7102,2021,10,8,Autumn,0,Fri,1
08/10/2021,Brooklyn,Green Taxi,368,2021,10,8,Autumn,0,Fri,1
08/10/2021,Staten Island,Green Taxi,6,2021,10,8,Autumn,0,Fri,1
08/10/2021,Brooklyn,High Volume For-Hire Vehicle,145352,2021,10,8,Autumn,0,Fri,1
08/10/2021,EWR,Green Taxi,0,2021,10,8,Autumn,0,Fri,1
08/10/2021,Queens,Green Taxi,711,2021,10,8,Autumn,0,Fri,1
08/10/2021,Bronx,High Volume For-Hire Vehicle,64195,2021,10,8,Autumn,0,Fri,1
08/10/2021,Brooklyn,Yellow Taxi,503,2021,10,8,Autumn,0,Fri,1
08/10/2021,Manhattan,High Volume For-Hire Vehicle,226438,2021,10,8,Autumn,0,Fri,1
08/10/2021,Bronx,Yellow Taxi,101,2021,10,8,Autumn,0,Fri,1
08/10/2021,Manhattan,Green Taxi,1356,2021,10,8,Autumn,0,Fri,1
08/10/2021,Staten Island,High Volume For-Hire Vehicle,8086,2021,10,8,Autumn,0,Fri,1
08/10/2021,Bronx,Green Taxi,96,2021,10,8,Autumn,0,Fri,1
08/10/2021,Queens,High Volume For-Hire Vehicle,101998,2021,10,8,Autumn,0,Fri,1
08/10/2021,Manhattan,Yellow Taxi,104422,2021,10,8,Autumn,0,Fri,1
08/10/2021,Staten Island,Yellow Taxi,7,2021,10,8,Autumn,0,Fri,1
09/10/2021,Manhattan,Green Taxi,994,2021,10,9,Autumn,0,Sat,0
09/10/2021,Brooklyn,Green Taxi,427,2021,10,9,Autumn,0,Sat,0
09/10/2021,EWR,Green Taxi,0,2021,10,9,Autumn,0,Sat,0
09/10/2021,Staten Island,Yellow Taxi,4,2021,10,9,Autumn,0,Sat,0
09/10/2021,Queens,Yellow Taxi,5793,2021,10,9,Autumn,0,Sat,0
09/10/2021,Queens,Green Taxi,625,2021,10,9,Autumn,0,Sat,0
09/10/2021,Staten Island,High Volume For-Hire Vehicle,7701,2021,10,9,Autumn,0,Sat,0
09/10/2021,EWR,Yellow Taxi,1,2021,10,9,Autumn,0,Sat,0
09/10/2021,Manhattan,Yellow Taxi,103293,2021,10,9,Autumn,0,Sat,0
09/10/2021,Brooklyn,Yellow Taxi,588,2021,10,9,Autumn,0,Sat,0
09/10/2021,EWR,High Volume For-Hire Vehicle,7,2021,10,9,Autumn,0,Sat,0
09/10/2021,Brooklyn,High Volume For-Hire Vehicle,162010,2021,10,9,Autumn,0,Sat,0
09/10/2021,Bronx,Green Taxi,89,2021,10,9,Autumn,0,Sat,0
09/10/2021,Queens,High Volume For-Hire Vehicle,102081,2021,10,9,Autumn,0,Sat,0
09/10/2021,Manhattan,High Volume For-Hire Vehicle,262104,2021,10,9,Autumn,0,Sat,0
09/10/2021,Bronx,High Volume For-Hire Vehicle,63245,2021,10,9,Autumn,0,Sat,0
09/10/2021,Staten Island,Green Taxi,4,2021,10,9,Autumn,0,Sat,0
09/10/2021,Bronx,Yellow Taxi,65,2021,10,9,Autumn,0,Sat,0
10/10/2021,Brooklyn,High Volume For-Hire Vehicle,142571,2021,10,10,Autumn,0,Sun,0
10/10/2021,Manhattan,Green Taxi,828,2021,10,10,Autumn,0,Sun,0
10/10/2021,Queens,Yellow Taxi,7421,2021,10,10,Autumn,0,Sun,0
10/10/2021,Manhattan,Yellow Taxi,79406,2021,10,10,Autumn,0,Sun,0
10/10/2021,Brooklyn,Yellow Taxi,478,2021,10,10,Autumn,0,Sun,0
10/10/2021,Bronx,High Volume For-Hire Vehicle,55400,2021,10,10,Autumn,0,Sun,0
10/10/2021,Staten Island,Green Taxi,8,2021,10,10,Autumn,0,Sun,0
10/10/2021,Bronx,Yellow Taxi,57,2021,10,10,Autumn,0,Sun,0
10/10/2021,EWR,Green Taxi,0,2021,10,10,Autumn,0,Sun,0
10/10/2021,Queens,Green Taxi,459,2021,10,10,Autumn,0,Sun,0
10/10/2021,Staten Island,High Volume For-Hire Vehicle,6270,2021,10,10,Autumn,0,Sun,0
10/10/2021,Manhattan,High Volume For-Hire Vehicle,221740,2021,10,10,Autumn,0,Sun,0
10/10/2021,Queens,High Volume For-Hire Vehicle,93777,2021,10,10,Autumn,0,Sun,0
10/10/2021,EWR,High Volume For-Hire Vehicle,9,2021,10,10,Autumn,0,Sun,0
10/10/2021,Brooklyn,Green Taxi,308,2021,10,10,Autumn,0,Sun,0
10/10/2021,EWR,Yellow Taxi,2,2021,10,10,Autumn,0,Sun,0
10/10/2021,Bronx,Green Taxi,48,2021,10,10,Autumn,0,Sun,0
10/10/2021,Staten Island,Yellow Taxi,3,2021,10,10,Autumn,0,Sun,0
11/10/2021,Bronx,Yellow Taxi,76,2021,10,11,Autumn,1,Mon,1
11/10/2021,Brooklyn,Yellow Taxi,298,2021,10,11,Autumn,1,Mon,1
11/10/2021,EWR,Yellow Taxi,3,2021,10,11,Autumn,1,Mon,1
11/10/2021,Bronx,High Volume For-Hire Vehicle,47288,2021,10,11,Autumn,1,Mon,1
11/10/2021,Bronx,Green Taxi,63,2021,10,11,Autumn,1,Mon,1
11/10/2021,Staten Island,Yellow Taxi,6,2021,10,11,Autumn,1,Mon,1
11/10/2021,Manhattan,Green Taxi,1030,2021,10,11,Autumn,1,Mon,1
11/10/2021,Queens,Green Taxi,441,2021,10,11,Autumn,1,Mon,1
11/10/2021,EWR,Green Taxi,0,2021,10,11,Autumn,1,Mon,1
11/10/2021,Queens,High Volume For-Hire Vehicle,80246,2021,10,11,Autumn,1,Mon,1
11/10/2021,Brooklyn,High Volume For-Hire Vehicle,102816,2021,10,11,Autumn,1,Mon,1
11/10/2021,EWR,High Volume For-Hire Vehicle,0,2021,10,11,Autumn,1,Mon,1
11/10/2021,Manhattan,High Volume For-Hire Vehicle,156990,2021,10,11,Autumn,1,Mon,1
11/10/2021,Staten Island,High Volume For-Hire Vehicle,5449,2021,10,11,Autumn,1,Mon,1
11/10/2021,Manhattan,Yellow Taxi,72502,2021,10,11,Autumn,1,Mon,1
11/10/2021,Queens,Yellow Taxi,8253,2021,10,11,Autumn,1,Mon,1
11/10/2021,Staten Island,Green Taxi,5,2021,10,11,Autumn,1,Mon,1
11/10/2021,Brooklyn,Green Taxi,287,2021,10,11,Autumn,1,Mon,1
12/10/2021,Manhattan,High Volume For-Hire Vehicle,171930,2021,10,12,Autumn,0,Tue,1
12/10/2021,EWR,Yellow Taxi,1,2021,10,12,Autumn,0,Tue,1
12/10/2021,Manhattan,Green Taxi,1293,2021,10,12,Autumn,0,Tue,1
12/10/2021,Staten Island,Green Taxi,6,2021,10,12,Autumn,0,Tue,1
12/10/2021,Bronx,Yellow Taxi,65,2021,10,12,Autumn,0,Tue,1
12/10/2021,Bronx,High Volume For-Hire Vehicle,51237,2021,10,12,Autumn,0,Tue,1
12/10/2021,Staten Island,Yellow Taxi,7,2021,10,12,Autumn,0,Tue,1
12/10/2021,Queens,High Volume For-Hire Vehicle,81084,2021,10,12,Autumn,0,Tue,1
12/10/2021,Staten Island,High Volume For-Hire Vehicle,6085,2021,10,12,Autumn,0,Tue,1
12/10/2021,EWR,High Volume For-Hire Vehicle,0,2021,10,12,Autumn,0,Tue,1
12/10/2021,Brooklyn,Yellow Taxi,354,2021,10,12,Autumn,0,Tue,1
12/10/2021,Queens,Green Taxi,536,2021,10,12,Autumn,0,Tue,1
12/10/2021,Manhattan,Yellow Taxi,93510,2021,10,12,Autumn,0,Tue,1
12/10/2021,Brooklyn,High Volume For-Hire Vehicle,108443,2021,10,12,Autumn,0,Tue,1
12/10/2021,Brooklyn,Green Taxi,326,2021,10,12,Autumn,0,Tue,1
12/10/2021,Bronx,Green Taxi,82,2021,10,12,Autumn,0,Tue,1
12/10/2021,Queens,Yellow Taxi,7281,2021,10,12,Autumn,0,Tue,1
12/10/2021,EWR,Green Taxi,0,2021,10,12,Autumn,0,Tue,1
13/10/2021,Staten Island,Green Taxi,6,2021,10,13,Autumn,0,Wed,1
13/10/2021,Manhattan,High Volume For-Hire Vehicle,189318,2021,10,13,Autumn,0,Wed,1
13/10/2021,Staten Island,Yellow Taxi,6,2021,10,13,Autumn,0,Wed,1
13/10/2021,Manhattan,Green Taxi,1439,2021,10,13,Autumn,0,Wed,1
13/10/2021,Brooklyn,Yellow Taxi,389,2021,10,13,Autumn,0,Wed,1
13/10/2021,EWR,High Volume For-Hire Vehicle,0,2021,10,13,Autumn,0,Wed,1
13/10/2021,Bronx,Green Taxi,82,2021,10,13,Autumn,0,Wed,1
13/10/2021,Queens,Green Taxi,548,2021,10,13,Autumn,0,Wed,1
13/10/2021,Brooklyn,Green Taxi,352,2021,10,13,Autumn,0,Wed,1
13/10/2021,Queens,Yellow Taxi,6666,2021,10,13,Autumn,0,Wed,1
13/10/2021,Queens,High Volume For-Hire Vehicle,82444,2021,10,13,Autumn,0,Wed,1
13/10/2021,Bronx,High Volume For-Hire Vehicle,52888,2021,10,13,Autumn,0,Wed,1
13/10/2021,EWR,Green Taxi,0,2021,10,13,Autumn,0,Wed,1
13/10/2021,Brooklyn,High Volume For-Hire Vehicle,117719,2021,10,13,Autumn,0,Wed,1
13/10/2021,EWR,Yellow Taxi,0,2021,10,13,Autumn,0,Wed,1
13/10/2021,Bronx,Yellow Taxi,80,2021,10,13,Autumn,0,Wed,1
13/10/2021,Staten Island,High Volume For-Hire Vehicle,6283,2021,10,13,Autumn,0,Wed,1
13/10/2021,Manhattan,Yellow Taxi,99406,2021,10,13,Autumn,0,Wed,1
14/10/2021,EWR,Green Taxi,0,2021,10,14,Autumn,0,Thu,1
14/10/2021,EWR,Yellow Taxi,3,2021,10,14,Autumn,0,Thu,1
14/10/2021,Queens,Green Taxi,617,2021,10,14,Autumn,0,Thu,1
14/10/2021,Manhattan,Green Taxi,1453,2021,10,14,Autumn,0,Thu,1
14/10/2021,Bronx,High Volume For-Hire Vehicle,56946,2021,10,14,Autumn,0,Thu,1
14/10/2021,Bronx,Yellow Taxi,73,2021,10,14,Autumn,0,Thu,1
14/10/2021,Staten Island,Green Taxi,8,2021,10,14,Autumn,0,Thu,1
14/10/2021,Staten Island,Yellow Taxi,6,2021,10,14,Autumn,0,Thu,1
14/10/2021,Queens,Yellow Taxi,7173,2021,10,14,Autumn,0,Thu,1
14/10/2021,Brooklyn,High Volume For-Hire Vehicle,131169,2021,10,14,Autumn,0,Thu,1
14/10/2021,EWR,High Volume For-Hire Vehicle,0,2021,10,14,Autumn,0,Thu,1
14/10/2021,Manhattan,Yellow Taxi,107345,2021,10,14,Autumn,0,Thu,1
14/10/2021,Queens,High Volume For-Hire Vehicle,89888,2021,10,14,Autumn,0,Thu,1
14/10/2021,Staten Island,High Volume For-Hire Vehicle,6859,2021,10,14,Autumn,0,Thu,1
14/10/2021,Brooklyn,Green Taxi,367,2021,10,14,Autumn,0,Thu,1
14/10/2021,Brooklyn,Yellow Taxi,466,2021,10,14,Autumn,0,Thu,1
14/10/2021,Manhattan,High Volume For-Hire Vehicle,210613,2021,10,14,Autumn,0,Thu,1
14/10/2021,Bronx,Green Taxi,95,2021,10,14,Autumn,0,Thu,1
15/10/2021,EWR,High Volume For-Hire Vehicle,0,2021,10,15,Autumn,0,Fri,1
15/10/2021,Brooklyn,Yellow Taxi,501,2021,10,15,Autumn,0,Fri,1
15/10/2021,Queens,Green Taxi,645,2021,10,15,Autumn,0,Fri,1
15/10/2021,Manhattan,High Volume For-Hire Vehicle,231441,2021,10,15,Autumn,0,Fri,1
15/10/2021,Staten Island,High Volume For-Hire Vehicle,8491,2021,10,15,Autumn,0,Fri,1
15/10/2021,Staten Island,Yellow Taxi,5,2021,10,15,Autumn,0,Fri,1
15/10/2021,Queens,Yellow Taxi,7413,2021,10,15,Autumn,0,Fri,1
15/10/2021,Manhattan,Yellow Taxi,108119,2021,10,15,Autumn,0,Fri,1
15/10/2021,Brooklyn,High Volume For-Hire Vehicle,151923,2021,10,15,Autumn,0,Fri,1
15/10/2021,Manhattan,Green Taxi,1442,2021,10,15,Autumn,0,Fri,1
15/10/2021,Bronx,High Volume For-Hire Vehicle,69427,2021,10,15,Autumn,0,Fri,1
15/10/2021,Bronx,Yellow Taxi,90,2021,10,15,Autumn,0,Fri,1
15/10/2021,Queens,High Volume For-Hire Vehicle,105854,2021,10,15,Autumn,0,Fri,1
15/10/2021,EWR,Yellow Taxi,1,2021,10,15,Autumn,0,Fri,1
15/10/2021,EWR,Green Taxi,0,2021,10,15,Autumn,0,Fri,1
15/10/2021,Staten Island,Green Taxi,7,2021,10,15,Autumn,0,Fri,1
15/10/2021,Brooklyn,Green Taxi,331,2021,10,15,Autumn,0,Fri,1
15/10/2021,Bronx,Green Taxi,126,2021,10,15,Autumn,0,Fri,1
16/10/2021,Bronx,Yellow Taxi,58,2021,10,16,Autumn,0,Sat,0
16/10/2021,Staten Island,Yellow Taxi,4,2021,10,16,Autumn,0,Sat,0
16/10/2021,Manhattan,Green Taxi,1122,2021,10,16,Autumn,0,Sat,0
16/10/2021,EWR,Yellow Taxi,1,2021,10,16,Autumn,0,Sat,0
16/10/2021,Staten Island,High Volume For-Hire Vehicle,8098,2021,10,16,Autumn,0,Sat,0
16/10/2021,Manhattan,High Volume For-Hire Vehicle,289493,2021,10,16,Autumn,0,Sat,0
16/10/2021,Staten Island,Green Taxi,6,2021,10,16,Autumn,0,Sat,0
16/10/2021,Queens,High Volume For-Hire Vehicle,109114,2021,10,16,Autumn,0,Sat,0
16/10/2021,Brooklyn,High Volume For-Hire Vehicle,178877,2021,10,16,Autumn,0,Sat,0
16/10/2021,Queens,Green Taxi,578,2021,10,16,Autumn,0,Sat,0
16/10/2021,Brooklyn,Yellow Taxi,634,2021,10,16,Autumn,0,Sat,0
16/10/2021,EWR,High Volume For-Hire Vehicle,0,2021,10,16,Autumn,0,Sat,0
16/10/2021,EWR,Green Taxi,0,2021,10,16,Autumn,0,Sat,0
16/10/2021,Brooklyn,Green Taxi,458,2021,10,16,Autumn,0,Sat,0
16/10/2021,Bronx,High Volume For-Hire Vehicle,68871,2021,10,16,Autumn,0,Sat,0
16/10/2021,Bronx,Green Taxi,83,2021,10,16,Autumn,0,Sat,0
16/10/2021,Manhattan,Yellow Taxi,107214,2021,10,16,Autumn,0,Sat,0
16/10/2021,Queens,Yellow Taxi,5655,2021,10,16,Autumn,0,Sat,0
17/10/2021,Bronx,Green Taxi,60,2021,10,17,Autumn,0,Sun,0
17/10/2021,Staten Island,Yellow Taxi,4,2021,10,17,Autumn,0,Sun,0
17/10/2021,Brooklyn,High Volume For-Hire Vehicle,148080,2021,10,17,Autumn,0,Sun,0
17/10/2021,Staten Island,High Volume For-Hire Vehicle,6344,2021,10,17,Autumn,0,Sun,0
17/10/2021,Queens,High Volume For-Hire Vehicle,97488,2021,10,17,Autumn,0,Sun,0
17/10/2021,Bronx,Yellow Taxi,53,2021,10,17,Autumn,0,Sun,0
17/10/2021,Manhattan,High Volume For-Hire Vehicle,211995,2021,10,17,Autumn,0,Sun,0
17/10/2021,EWR,Yellow Taxi,6,2021,10,17,Autumn,0,Sun,0
17/10/2021,Bronx,High Volume For-Hire Vehicle,57787,2021,10,17,Autumn,0,Sun,0
17/10/2021,EWR,High Volume For-Hire Vehicle,0,2021,10,17,Autumn,0,Sun,0
17/10/2021,Queens,Green Taxi,442,2021,10,17,Autumn,0,Sun,0
17/10/2021,Staten Island,Green Taxi,8,2021,10,17,Autumn,0,Sun,0
17/10/2021,EWR,Green Taxi,0,2021,10,17,Autumn,0,Sun,0
17/10/2021,Manhattan,Green Taxi,907,2021,10,17,Autumn,0,Sun,0
17/10/2021,Brooklyn,Yellow Taxi,572,2021,10,17,Autumn,0,Sun,0
17/10/2021,Brooklyn,Green Taxi,309,2021,10,17,Autumn,0,Sun,0
17/10/2021,Manhattan,Yellow Taxi,84918,2021,10,17,Autumn,0,Sun,0
17/10/2021,Queens,Yellow Taxi,8092,2021,10,17,Autumn,0,Sun,0
18/10/2021,Manhattan,High Volume For-Hire Vehicle,168295,2021,10,18,Autumn,0,Mon,1
18/10/2021,Queens,Yellow Taxi,8282,2021,10,18,Autumn,0,Mon,1
18/10/2021,Brooklyn,High Volume For-Hire Vehicle,114932,2021,10,18,Autumn,0,Mon,1
18/10/2021,Staten Island,Yellow Taxi,9,2021,10,18,Autumn,0,Mon,1
18/10/2021,Bronx,High Volume For-Hire Vehicle,54611,2021,10,18,Autumn,0,Mon,1
18/10/2021,Manhattan,Yellow Taxi,88349,2021,10,18,Autumn,0,Mon,1
18/10/2021,Bronx,Yellow Taxi,70,2021,10,18,Autumn,0,Mon,1
18/10/2021,Bronx,Green Taxi,76,2021,10,18,Autumn,0,Mon,1
18/10/2021,Staten Island,Green Taxi,9,2021,10,18,Autumn,0,Mon,1
18/10/2021,Brooklyn,Green Taxi,315,2021,10,18,Autumn,0,Mon,1
18/10/2021,EWR,High Volume For-Hire Vehicle,0,2021,10,18,Autumn,0,Mon,1
18/10/2021,Staten Island,High Volume For-Hire Vehicle,6539,2021,10,18,Autumn,0,Mon,1
18/10/2021,EWR,Yellow Taxi,1,2021,10,18,Autumn,0,Mon,1
18/10/2021,Brooklyn,Yellow Taxi,383,2021,10,18,Autumn,0,Mon,1
18/10/2021,Manhattan,Green Taxi,1351,2021,10,18,Autumn,0,Mon,1
18/10/2021,EWR,Green Taxi,0,2021,10,18,Autumn,0,Mon,1
18/10/2021,Queens,Green Taxi,537,2021,10,18,Autumn,0,Mon,1
18/10/2021,Queens,High Volume For-Hire Vehicle,87342,2021,10,18,Autumn,0,Mon,1
19/10/2021,Staten Island,High Volume For-Hire Vehicle,6364,2021,10,19,Autumn,0,Tue,1
19/10/2021,Bronx,Green Taxi,92,2021,10,19,Autumn,0,Tue,1
19/10/2021,Queens,Green Taxi,539,2021,10,19,Autumn,0,Tue,1
19/10/2021,Manhattan,High Volume For-Hire Vehicle,179287,2021,10,19,Autumn,0,Tue,1
19/10/2021,EWR,High Volume For-Hire Vehicle,0,2021,10,19,Autumn,0,Tue,1
19/10/2021,Manhattan,Green Taxi,1329,2021,10,19,Autumn,0,Tue,1
19/10/2021,Brooklyn,High Volume For-Hire Vehicle,113320,2021,10,19,Autumn,0,Tue,1
19/10/2021,EWR,Green Taxi,0,2021,10,19,Autumn,0,Tue,1
19/10/2021,Brooklyn,Green Taxi,326,2021,10,19,Autumn,0,Tue,1
19/10/2021,Manhattan,Yellow Taxi,97215,2021,10,19,Autumn,0,Tue,1
19/10/2021,EWR,Yellow Taxi,0,2021,10,19,Autumn,0,Tue,1
19/10/2021,Bronx,High Volume For-Hire Vehicle,53109,2021,10,19,Autumn,0,Tue,1
19/10/2021,Staten Island,Green Taxi,9,2021,10,19,Autumn,0,Tue,1
19/10/2021,Bronx,Yellow Taxi,86,2021,10,19,Autumn,0,Tue,1
19/10/2021,Brooklyn,Yellow Taxi,384,2021,10,19,Autumn,0,Tue,1
19/10/2021,Staten Island,Yellow Taxi,5,2021,10,19,Autumn,0,Tue,1
19/10/2021,Queens,High Volume For-Hire Vehicle,79452,2021,10,19,Autumn,0,Tue,1
19/10/2021,Queens,Yellow Taxi,6324,2021,10,19,Autumn,0,Tue,1
20/10/2021,EWR,High Volume For-Hire Vehicle,0,2021,10,20,Autumn,0,Wed,1
20/10/2021,Queens,Yellow Taxi,6511,2021,10,20,Autumn,0,Wed,1
20/10/2021,Staten Island,Yellow Taxi,6,2021,10,20,Autumn,0,Wed,1
20/10/2021,Bronx,High Volume For-Hire Vehicle,55066,2021,10,20,Autumn,0,Wed,1
20/10/2021,Brooklyn,High Volume For-Hire Vehicle,121235,2021,10,20,Autumn,0,Wed,1
20/10/2021,Bronx,Yellow Taxi,72,2021,10,20,Autumn,0,Wed,1
20/10/2021,EWR,Green Taxi,0,2021,10,20,Autumn,0,Wed,1
20/10/2021,Manhattan,Yellow Taxi,104820,2021,10,20,Autumn,0,Wed,1
20/10/2021,Staten Island,High Volume For-Hire Vehicle,6558,2021,10,20,Autumn,0,Wed,1
20/10/2021,Queens,Green Taxi,538,2021,10,20,Autumn,0,Wed,1
20/10/2021,Manhattan,Green Taxi,1382,2021,10,20,Autumn,0,Wed,1
20/10/2021,Bronx,Green Taxi,85,2021,10,20,Autumn,0,Wed,1
20/10/2021,Brooklyn,Green Taxi,391,2021,10,20,Autumn,0,Wed,1
20/10/2021,Queens,High Volume For-Hire Vehicle,83040,2021,10,20,Autumn,0,Wed,1
20/10/2021,Manhattan,High Volume For-Hire Vehicle,195707,2021,10,20,Autumn,0,Wed,1
20/10/2021,Staten Island,Green Taxi,5,2021,10,20,Autumn,0,Wed,1
20/10/2021,Brooklyn,Yellow Taxi,453,2021,10,20,Autumn,0,Wed,1
20/10/2021,EWR,Yellow Taxi,1,2021,10,20,Autumn,0,Wed,1
21/10/2021,Manhattan,Yellow Taxi,107620,2021,10,21,Autumn,0,Thu,1
21/10/2021,EWR,High Volume For-Hire Vehicle,0,2021,10,21,Autumn,0,Thu,1
21/10/2021,Queens,Green Taxi,621,2021,10,21,Autumn,0,Thu,1
21/10/2021,Queens,High Volume For-Hire Vehicle,89423,2021,10,21,Autumn,0,Thu,1
21/10/2021,Staten Island,Green Taxi,5,2021,10,21,Autumn,0,Thu,1
21/10/2021,Manhattan,Green Taxi,1451,2021,10,21,Autumn,0,Thu,1
21/10/2021,Brooklyn,High Volume For-Hire Vehicle,129105,2021,10,21,Autumn,0,Thu,1
21/10/2021,Brooklyn,Yellow Taxi,445,2021,10,21,Autumn,0,Thu,1
21/10/2021,Manhattan,High Volume For-Hire Vehicle,213401,2021,10,21,Autumn,0,Thu,1
21/10/2021,Staten Island,High Volume For-Hire Vehicle,7162,2021,10,21,Autumn,0,Thu,1
21/10/2021,Staten Island,Yellow Taxi,7,2021,10,21,Autumn,0,Thu,1
21/10/2021,EWR,Green Taxi,0,2021,10,21,Autumn,0,Thu,1
21/10/2021,Brooklyn,Green Taxi,368,2021,10,21,Autumn,0,Thu,1
21/10/2021,EWR,Yellow Taxi,0,2021,10,21,Autumn,0,Thu,1
21/10/2021,Bronx,Yellow Taxi,69,2021,10,21,Autumn,0,Thu,1
21/10/2021,Queens,Yellow Taxi,7107,2021,10,21,Autumn,0,Thu,1
21/10/2021,Bronx,Green Taxi,102,2021,10,21,Autumn,0,Thu,1
21/10/2021,Bronx,High Volume For-Hire Vehicle,56932,2021,10,21,Autumn,0,Thu,1
22/10/2021,EWR,High Volume For-Hire Vehicle,0,2021,10,22,Autumn,0,Fri,1
22/10/2021,Staten Island,Yellow Taxi,10,2021,10,22,Autumn,0,Fri,1
22/10/2021,Brooklyn,High Volume For-Hire Vehicle,149010,2021,10,22,Autumn,0,Fri,1
22/10/2021,Bronx,Yellow Taxi,103,2021,10,22,Autumn,0,Fri,1
22/10/2021,Queens,High Volume For-Hire Vehicle,103482,2021,10,22,Autumn,0,Fri,1
22/10/2021,Manhattan,High Volume For-Hire Vehicle,233573,2021,10,22,Autumn,0,Fri,1
22/10/2021,Brooklyn,Yellow Taxi,496,2021,10,22,Autumn,0,Fri,1
22/10/2021,EWR,Green Taxi,0,2021,10,22,Autumn,0,Fri,1
22/10/2021,Manhattan,Yellow Taxi,107431,2021,10,22,Autumn,0,Fri,1
22/10/2021,Queens,Green Taxi,673,2021,10,22,Autumn,0,Fri,1
22/10/2021,Queens,Yellow Taxi,7163,2021,10,22,Autumn,0,Fri,1
22/10/2021,Staten Island,High Volume For-Hire Vehicle,8482,2021,10,22,Autumn,0,Fri,1
22/10/2021,Staten Island,Green Taxi,7,2021,10,22,Autumn,0,Fri,1
22/10/2021,Brooklyn,Green Taxi,388,2021,10,22,Autumn,0,Fri,1
22/10/2021,EWR,Yellow Taxi,3,2021,10,22,Autumn,0,Fri,1
22/10/2021,Bronx,High Volume For-Hire Vehicle,66123,2021,10,22,Autumn,0,Fri,1
22/10/2021,Bronx,Green Taxi,86,2021,10,22,Autumn,0,Fri,1
22/10/2021,Manhattan,Green Taxi,1401,2021,10,22,Autumn,0,Fri,1
23/10/2021,Manhattan,Yellow Taxi,105739,2021,10,23,Autumn,0,Sat,0
