Date,PickupBorough,RideType,RideCount,Year,Month,Day,Season,DayOfWeek,Workday
2020-02-04,Brooklyn,FHVHV Taxi,152189,2020,2,4,Winter,Tue,1
2020-02-04,Staten Island,FHVHV Taxi,7287,2020,2,4,Winter,Tue,1
2020-02-04,Queens,FHVHV Taxi,102794,2020,2,4,Winter,Tue,1
2020-02-04,Bronx,FHVHV Taxi,73916,2020,2,4,Winter,Tue,1
2020-02-04,Manhattan,FHVHV Taxi,265146,2020,2,4,Winter,Tue,1
2020-02-05,Staten Island,FHVHV Taxi,7640,2020,2,5,Winter,Wed,1
2020-02-05,Brooklyn,FHVHV Taxi,162435,2020,2,5,Winter,Wed,1
2020-02-05,Queens,FHVHV Taxi,106096,2020,2,5,Winter,Wed,1
2020-02-05,EWR,FHVHV Taxi,13,2020,2,5,Winter,Wed,1
2020-02-05,Bronx,FHVHV Taxi,77907,2020,2,5,Winter,Wed,1
2020-02-05,Manhattan,FHVHV Taxi,286279,2020,2,5,Winter,Wed,1
2020-02-06,Staten Island,FHVHV Taxi,8145,2020,2,6,Winter,Thu,1
2020-02-06,Manhattan,FHVHV Taxi,323568,2020,2,6,Winter,Thu,1
2020-02-06,Brooklyn,FHVHV Taxi,182621,2020,2,6,Winter,Thu,1
2020-02-06,Queens,FHVHV Taxi,117889,2020,2,6,Winter,Thu,1
2020-02-06,Bronx,FHVHV Taxi,83238,2020,2,6,Winter,Thu,1
2020-02-06,EWR,FHVHV Taxi,16,2020,2,6,Winter,Thu,1
2020-02-07,Manhattan,FHVHV Taxi,367412,2020,2,7,Winter,Fri,1
2020-02-07,EWR,FHVHV Taxi,26,2020,2,7,Winter,Fri,1
2020-02-07,Brooklyn,FHVHV Taxi,218538,2020,2,7,Winter,Fri,1
2020-02-07,Bronx,FHVHV Taxi,101087,2020,2,7,Winter,Fri,1
2020-02-07,Queens,FHVHV Taxi,140170,2020,2,7,Winter,Fri,1
2020-02-07,Staten Island,FHVHV Taxi,10096,2020,2,7,Winter,Fri,1
2020-02-08,Queens,FHVHV Taxi,138505,2020,2,8,Winter,Sat,0
2020-02-08,Bronx,FHVHV Taxi,95108,2020,2,8,Winter,Sat,0
2020-02-08,Staten Island,FHVHV Taxi,9431,2020,2,8,Winter,Sat,0
2020-02-08,Brooklyn,FHVHV Taxi,247420,2020,2,8,Winter,Sat,0
2020-02-08,Manhattan,FHVHV Taxi,385950,2020,2,8,Winter,Sat,0
2020-02-08,EWR,FHVHV Taxi,18,2020,2,8,Winter,Sat,0
2020-02-09,Staten Island,FHVHV Taxi,6965,2020,2,9,Winter,Sun,0
2020-02-09,EWR,FHVHV Taxi,35,2020,2,9,Winter,Sun,0
2020-02-09,Queens,FHVHV Taxi,125700,2020,2,9,Winter,Sun,0
2020-02-09,Manhattan,FHVHV Taxi,312314,2020,2,9,Winter,Sun,0
2020-02-09,Brooklyn,FHVHV Taxi,212335,2020,2,9,Winter,Sun,0
2020-02-09,Bronx,FHVHV Taxi,81878,2020,2,9,Winter,Sun,0
2020-02-10,Staten Island,FHVHV Taxi,7598,2020,2,10,Winter,Mon,1
2020-02-10,Brooklyn,FHVHV Taxi,166317,2020,2,10,Winter,Mon,1
2020-02-10,Bronx,FHVHV Taxi,79505,2020,2,10,Winter,Mon,1
2020-02-10,Manhattan,FHVHV Taxi,290422,2020,2,10,Winter,Mon,1
2020-02-10,EWR,FHVHV Taxi,23,2020,2,10,Winter,Mon,1
2020-02-10,Queens,FHVHV Taxi,117442,2020,2,10,Winter,Mon,1
2020-02-11,Brooklyn,FHVHV Taxi,159181,2020,2,11,Winter,Tue,1
2020-02-11,Manhattan,FHVHV Taxi,286638,2020,2,11,Winter,Tue,1
2020-02-11,Bronx,FHVHV Taxi,74995,2020,2,11,Winter,Tue,1
2020-02-11,Staten Island,FHVHV Taxi,7408,2020,2,11,Winter,Tue,1
2020-02-11,Queens,FHVHV Taxi,107511,2020,2,11,Winter,Tue,1
2020-02-11,EWR,FHVHV Taxi,18,2020,2,11,Winter,Tue,1
2020-02-12,EWR,FHVHV Taxi,10,2020,2,12,Winter,Wed,1
2020-02-12,Bronx,FHVHV Taxi,76630,2020,2,12,Winter,Wed,1
2020-02-12,Brooklyn,FHVHV Taxi,167171,2020,2,12,Winter,Wed,1
2020-02-12,Queens,FHVHV Taxi,108085,2020,2,12,Winter,Wed,1
2020-02-12,Manhattan,FHVHV Taxi,294839,2020,2,12,Winter,Wed,1
2020-02-12,Staten Island,FHVHV Taxi,7320,2020,2,12,Winter,Wed,1
2020-02-13,EWR,FHVHV Taxi,19,2020,2,13,Winter,Thu,1
2020-02-13,Queens,FHVHV Taxi,122405,2020,2,13,Winter,Thu,1
2020-02-13,Manhattan,FHVHV Taxi,320881,2020,2,13,Winter,Thu,1
2020-02-13,Brooklyn,FHVHV Taxi,184610,2020,2,13,Winter,Thu,1
2020-02-13,Bronx,FHVHV Taxi,85299,2020,2,13,Winter,Thu,1
2020-02-13,Staten Island,FHVHV Taxi,8416,2020,2,13,Winter,Thu,1
2020-02-14,Brooklyn,FHVHV Taxi,230634,2020,2,14,Winter,Fri,1
2020-02-14,Bronx,FHVHV Taxi,106028,2020,2,14,Winter,Fri,1
2020-02-14,Queens,FHVHV Taxi,155786,2020,2,14,Winter,Fri,1
2020-02-14,Manhattan,FHVHV Taxi,360248,2020,2,14,Winter,Fri,1
2020-02-14,Staten Island,FHVHV Taxi,10947,2020,2,14,Winter,Fri,1
2020-02-14,EWR,FHVHV Taxi,25,2020,2,14,Winter,Fri,1
2020-02-15,Bronx,FHVHV Taxi,93736,2020,2,15,Winter,Sat,0
2020-02-15,Queens,FHVHV Taxi,141191,2020,2,15,Winter,Sat,0
2020-02-15,Manhattan,FHVHV Taxi,376028,2020,2,15,Winter,Sat,0
2020-02-15,Brooklyn,FHVHV Taxi,245400,2020,2,15,Winter,Sat,0
2020-02-15,Staten Island,FHVHV Taxi,9130,2020,2,15,Winter,Sat,0
2020-02-15,EWR,FHVHV Taxi,23,2020,2,15,Winter,Sat,0
2020-02-16,Staten Island,FHVHV Taxi,7248,2020,2,16,Winter,Sun,0
2020-02-16,Queens,FHVHV Taxi,120715,2020,2,16,Winter,Sun,0
2020-02-16,Manhattan,FHVHV Taxi,300860,2020,2,16,Winter,Sun,0
2020-02-16,Brooklyn,FHVHV Taxi,211934,2020,2,16,Winter,Sun,0
2020-02-16,Bronx,FHVHV Taxi,80090,2020,2,16,Winter,Sun,0
2020-02-16,EWR,FHVHV Taxi,32,2020,2,16,Winter,Sun,0
2020-02-17,Staten Island,FHVHV Taxi,6180,2020,2,17,Winter,Mon,1
2020-02-17,Bronx,FHVHV Taxi,63997,2020,2,17,Winter,Mon,1
2020-02-17,Queens,FHVHV Taxi,112208,2020,2,17,Winter,Mon,1
2020-02-17,Manhattan,FHVHV Taxi,225544,2020,2,17,Winter,Mon,1
2020-02-17,Brooklyn,FHVHV Taxi,157153,2020,2,17,Winter,Mon,1
2020-02-17,EWR,FHVHV Taxi,46,2020,2,17,Winter,Mon,1
2020-02-18,Brooklyn,FHVHV Taxi,148064,2020,2,18,Winter,Tue,1
2020-02-18,EWR,FHVHV Taxi,36,2020,2,18,Winter,Tue,1
2020-02-18,Queens,FHVHV Taxi,107945,2020,2,18,Winter,Tue,1
2020-02-18,Bronx,FHVHV Taxi,72848,2020,2,18,Winter,Tue,1
2020-02-18,Staten Island,FHVHV Taxi,7099,2020,2,18,Winter,Tue,1
2020-02-18,Manhattan,FHVHV Taxi,245246,2020,2,18,Winter,Tue,1
2020-02-19,Manhattan,FHVHV Taxi,271929,2020,2,19,Winter,Wed,1
2020-02-19,Staten Island,FHVHV Taxi,7571,2020,2,19,Winter,Wed,1
2020-02-19,Queens,FHVHV Taxi,108849,2020,2,19,Winter,Wed,1
2020-02-19,Brooklyn,FHVHV Taxi,157217,2020,2,19,Winter,Wed,1
